Identifier	Experimental mass	Name	Formula	Adduct	Molecular Weight	mz Error (ppm)	ionizationScore	finalScore	kegg_compound	kegg_uri	hmdb_compound	hmdb_uri	lipidmaps_compound	lipidmaps_uri	metlin_compound	metlin_uri	pubchem_compound	pubchem_uri	inChiKey	pathways	cas	_TPIDX
133687	883.53182	PI(22:5(4Z,7Z,10Z,13Z,16Z)/16:0)	C47H81O13P	M-H	884.54147919	3	-2	-2	N/A	N/A	HMDB0009916	http://www.hmdb.ca/metabolites/HMDB0009916	N/A	N/A	61301.0	https://metlin.scripps.edu/metabo_info.php?molid=61301	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	RQOVEBMFWCAUPR-RTEDXGKZSA-N	[]	N/A	63
72796	883.53182	PI(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))	C47H81O13P	M-H	884.54147919	3	-2	-2	N/A	N/A	HMDB0009883	http://www.hmdb.ca/metabolites/HMDB0009883	N/A	N/A	61268.0	https://metlin.scripps.edu/metabo_info.php?molid=61268	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	LFLTUEYGXIOFMJ-UBPNAFHNSA-N	[]	N/A	64
44898	883.53182	PI(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))	C47H81O13P	M-H	884.54147919	3	-2	-2	N/A	N/A	HMDB0009901	http://www.hmdb.ca/metabolites/HMDB0009901	N/A	N/A	61286.0	https://metlin.scripps.edu/metabo_info.php?molid=61286	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	VIGFKXLWKPBIQI-PJZWFLMOSA-N	[]	N/A	65
67195	883.53182	PI(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))	C47H81O13P	M-H	884.54147919	3	-2	-2	N/A	N/A	HMDB0009895	http://www.hmdb.ca/metabolites/HMDB0009895	N/A	N/A	61280.0	https://metlin.scripps.edu/metabo_info.php?molid=61280	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ZNKMZGVZAZCFHT-JAGYCSJCSA-N	[]	N/A	66
59286	883.53182	PI(22:5(7Z,10Z,13Z,16Z,19Z)/16:0)	C47H81O13P	M-H	884.54147919	3	-2	-2	N/A	N/A	HMDB0009918	http://www.hmdb.ca/metabolites/HMDB0009918	N/A	N/A	61303.0	https://metlin.scripps.edu/metabo_info.php?molid=61303	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	YNZSTCIWFMYXJU-XDOZVXPWSA-N	[]	N/A	67
7328	883.53182	PI(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))	C47H81O13P	M-H	884.54147919	3	-2	-2	N/A	N/A	HMDB0009890	http://www.hmdb.ca/metabolites/HMDB0009890	LMGP06010570	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010570	61275.0	https://metlin.scripps.edu/metabo_info.php?molid=61275	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	QZQRJBQFCRWEDG-CCTXZGAHSA-N	[]	N/A	68
99750	883.53182	PI(16:2(9Z,12Z)/22:3(10Z,13Z,16Z))	C47H81O13P	M-H	884.54147919	3	-2	-2	N/A	N/A	HMDB0009804	http://www.hmdb.ca/metabolites/HMDB0009804	N/A	N/A	61189.0	https://metlin.scripps.edu/metabo_info.php?molid=61189	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	DMWGXPQFZLCNSP-LVRSVQNSSA-N	[]	N/A	69
7085	883.53182	PI(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))	C47H81O13P	M-H	884.54147919	3	-2	-2	N/A	N/A	HMDB0009855	http://www.hmdb.ca/metabolites/HMDB0009855	LMGP06010327	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010327	61240.0	https://metlin.scripps.edu/metabo_info.php?molid=61240	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	WMVAOBOFQHVKTL-VEAQMIGASA-N	[]	N/A	70
7607	883.53182	PI(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))	C47H81O13P	M-H	884.54147919	3	-2	-2	N/A	N/A	HMDB0009844	http://www.hmdb.ca/metabolites/HMDB0009844	LMGP06010849	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010849	61229.0	https://metlin.scripps.edu/metabo_info.php?molid=61229	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	SHIZRFSRTKXRQL-VKUXDMFFSA-N	[]	N/A	71
7357	883.53182	PI(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))	C47H81O13P	M-H	884.54147919	3	-2	-2	N/A	N/A	HMDB0009896	http://www.hmdb.ca/metabolites/HMDB0009896	LMGP06010599	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010599	61281.0	https://metlin.scripps.edu/metabo_info.php?molid=61281	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	WDEXQPPLSHRNLR-ZGNZFFCSSA-N	[]	N/A	72
129760	883.53182	PI(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))	C47H81O13P	M-H	884.54147919	3	-2	-2	N/A	N/A	HMDB0009845	http://www.hmdb.ca/metabolites/HMDB0009845	N/A	N/A	61230.0	https://metlin.scripps.edu/metabo_info.php?molid=61230	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	XGZVRASBCZTHNO-QJXGYZSMSA-N	[]	N/A	73
126775	883.53182	1-oleoyl-2-arachidonoyl-sn-glycero-3-phospho-1D-myo-inositol	C47H81O13P	M-H	884.541479666	3	-2	-2	N/A	N/A	HMDB0062586	http://www.hmdb.ca/metabolites/HMDB0062586	N/A	N/A	N/A	N/A	86289647	https://pubchem.ncbi.nlm.nih.gov/compound/86289647	SHIZRFSRTKXRQL-WAEQFISDSA-N	[]	N/A	74
7171	883.53182	PI(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))	C47H81O13P	M-H	884.541484	3	-2	-2	N/A	N/A	N/A	N/A	LMGP06010413	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010413	80435.0	https://metlin.scripps.edu/metabo_info.php?molid=80435	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	DCXCOFFLEASFCG-XPJVANQRSA-N	[]	N/A	75
6951	883.53182	PI(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))	C47H81O13P	M-H	884.541484	3	-2	-2	N/A	N/A	N/A	N/A	LMGP06010193	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010193	80215.0	https://metlin.scripps.edu/metabo_info.php?molid=80215	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MKDJOEIWGGOVAR-UTKITOOOSA-N	[]	N/A	76
7521	883.53182	PI(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))	C47H81O13P	M-H	884.541484	3	-2	-2	N/A	N/A	N/A	N/A	LMGP06010763	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010763	80785.0	https://metlin.scripps.edu/metabo_info.php?molid=80785	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	IFASINXLHKIZCL-OOJFYQAOSA-N	[]	N/A	77
7270	883.53182	PI(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))	C47H81O13P	M-H	884.541484	3	-2	-2	N/A	N/A	N/A	N/A	LMGP06010512	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010512	80534.0	https://metlin.scripps.edu/metabo_info.php?molid=80534	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	FSYBAKBXFKCEOI-BWWPIDIGSA-N	[]	N/A	78
7298	883.53182	PI(20:2(11Z,14Z)/18:3(6Z,9Z,12Z))	C47H81O13P	M-H	884.541484	3	-2	-2	N/A	N/A	N/A	N/A	LMGP06010540	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010540	80562.0	https://metlin.scripps.edu/metabo_info.php?molid=80562	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	PSPQZPIQLHRXPT-WKMGZWHYSA-N	[]	N/A	79
7299	883.53182	PI(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))	C47H81O13P	M-H	884.541484	3	-2	-2	N/A	N/A	N/A	N/A	LMGP06010541	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010541	80563.0	https://metlin.scripps.edu/metabo_info.php?molid=80563	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	YGEYCFCNWQCWQW-GTPDIESASA-N	[]	N/A	80
7612	883.53182	PI(18:0/20:5(5Z,8Z,11Z,14Z,17Z))	C47H81O13P	M-H	884.541484	3	-2	-2	N/A	N/A	N/A	N/A	LMGP06010854	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010854	80876.0	https://metlin.scripps.edu/metabo_info.php?molid=80876	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	SUYDNPBYMBTSMM-GZFNSKGSSA-N	[]	N/A	81
7113	883.53182	PI(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))	C47H81O13P	M-H	884.541484	3	-2	-2	N/A	N/A	N/A	N/A	LMGP06010355	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010355	80377.0	https://metlin.scripps.edu/metabo_info.php?molid=80377	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	BWTYDNNRTRUOCF-FIJOMQADSA-N	[]	N/A	82
7386	883.53182	PI(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)	C47H81O13P	M-H	884.541484	3	-2	-2	N/A	N/A	N/A	N/A	LMGP06010628	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010628	80650.0	https://metlin.scripps.edu/metabo_info.php?molid=80650	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	BVANPAAYQSMPMX-NSROSAODSA-N	[]	N/A	83
7141	883.53182	PI(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))	C47H81O13P	M-H	884.541484	3	-2	-2	N/A	N/A	N/A	N/A	LMGP06010383	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010383	80405.0	https://metlin.scripps.edu/metabo_info.php?molid=80405	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	VNHMEESYLWAHOD-GTPDIESASA-N	[]	N/A	84
7187	883.53182	PI(19:0/17:2(9Z,12Z))	C45H83O13P	M+Na-2H	862.557134	0	-2	-2	N/A	N/A	N/A	N/A	LMGP06010429	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010429	80451.0	https://metlin.scripps.edu/metabo_info.php?molid=80451	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	HMIPIAYJYFUFSY-CAVUZRBDSA-N	[]	N/A	85
6943	883.53182	PI(16:1(9Z)/20:1(11Z))	C45H83O13P	M+Na-2H	862.557134	0	-2	-2	N/A	N/A	N/A	N/A	LMGP06010185	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010185	80207.0	https://metlin.scripps.edu/metabo_info.php?molid=80207	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	DBPOROAOANZAOJ-IEKUIPRASA-N	[]	N/A	86
7455	883.53182	PI(22:1(11Z)/14:1(9Z))	C45H83O13P	M+Na-2H	862.557134	0	-2	-2	N/A	N/A	N/A	N/A	LMGP06010697	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010697	80719.0	https://metlin.scripps.edu/metabo_info.php?molid=80719	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	WUGWLIMSKGWWRK-ACGDFGAKSA-N	[]	N/A	87
7215	883.53182	PI(19:1(9Z)/17:1(9Z))	C45H83O13P	M+Na-2H	862.557134	0	-2	-2	N/A	N/A	N/A	N/A	LMGP06010457	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010457	80479.0	https://metlin.scripps.edu/metabo_info.php?molid=80479	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ASNYYALGIPYDGD-COXXXYIWSA-N	[]	N/A	88
7485	883.53182	PI(22:2(13Z,16Z)/14:0)	C45H83O13P	M+Na-2H	862.557134	0	-2	-2	N/A	N/A	N/A	N/A	LMGP06010727	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010727	80749.0	https://metlin.scripps.edu/metabo_info.php?molid=80749	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	UQEQAHFXOFRJTA-KKWXRISTSA-N	[]	N/A	89
6991	883.53182	PI(17:1(9Z)/19:1(9Z))	C45H83O13P	M+Na-2H	862.557134	0	-2	-2	N/A	N/A	N/A	N/A	LMGP06010233	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010233	80255.0	https://metlin.scripps.edu/metabo_info.php?molid=80255	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	SHYYIEHOAQVTBX-COXXXYIWSA-N	[]	N/A	90
7261	883.53182	PI(20:1(11Z)/16:1(9Z))	C45H83O13P	M+Na-2H	862.557134	0	-2	-2	N/A	N/A	N/A	N/A	LMGP06010503	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010503	80525.0	https://metlin.scripps.edu/metabo_info.php?molid=80525	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	QQVCJQCAYVBSLB-IEKUIPRASA-N	[]	N/A	91
7020	883.53182	PI(17:2(9Z,12Z)/19:0)	C45H83O13P	M+Na-2H	862.557134	0	-2	-2	N/A	N/A	N/A	N/A	LMGP06010262	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010262	80284.0	https://metlin.scripps.edu/metabo_info.php?molid=80284	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ZCNFWTQDZASUAH-CAVUZRBDSA-N	[]	N/A	92
6833	883.53182	PI(14:0/22:2(13Z,16Z))	C45H83O13P	M+Na-2H	862.557134	0	-2	-2	N/A	N/A	N/A	N/A	LMGP06010075	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010075	80097.0	https://metlin.scripps.edu/metabo_info.php?molid=80097	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	VAGLDOJXBQJDIF-KKWXRISTSA-N	[]	N/A	93
6861	883.53182	PI(14:1(9Z)/22:1(11Z))	C45H83O13P	M+Na-2H	862.557134	0	-2	-2	N/A	N/A	N/A	N/A	LMGP06010103	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010103	80125.0	https://metlin.scripps.edu/metabo_info.php?molid=80125	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ZRFYLIZRKRPOQN-ACGDFGAKSA-N	[]	N/A	94
164890	883.53182	GPIns(18:1(9Z)/18:1(9Z))	C45H83O13P	M+Na-2H	862.55713	0	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	40885.0	https://metlin.scripps.edu/metabo_info.php?molid=40885	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	95
164891	883.53182	PI(18:1(9Z)/18:1(9Z))	C45H83O13P	M+Na-2H	862.55713	0	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	3880.0	https://metlin.scripps.edu/metabo_info.php?molid=3880	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	96
6923	883.53182	PI(16:0/20:2(11Z,14Z))	C45H83O13P	M+Na-2H	862.557129254	0	-2	-2	N/A	N/A	HMDB0009786	http://www.hmdb.ca/metabolites/HMDB0009786	LMGP06010165	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010165	61171.0	https://metlin.scripps.edu/metabo_info.php?molid=61171	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	UJENRFPZRNBKKL-UWKRNJIGSA-N	[]	N/A	97
7714	883.53182	PI(18:0/18:2(9Z,12Z))	C45H83O13P	M+Na-2H	862.557129254	0	-2	-2	N/A	N/A	HMDB0009809	http://www.hmdb.ca/metabolites/HMDB0009809	LMGP06010956	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010956	61194.0	https://metlin.scripps.edu/metabo_info.php?molid=61194	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	KZVRAFHIKMDULK-PDPKURFXSA-N	[]	N/A	98
60537	883.53182	PI(18:1(9Z)/18:1(11Z))	C45H83O13P	M+Na-2H	862.557129254	0	-2	-2	N/A	N/A	HMDB0009836	http://www.hmdb.ca/metabolites/HMDB0009836	N/A	N/A	61221.0	https://metlin.scripps.edu/metabo_info.php?molid=61221	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	LORSZBNSYOKZNV-RCVIVVFUSA-N	[]	N/A	99
7290	883.53182	PI(20:2(11Z,14Z)/16:0)	C45H83O13P	M+Na-2H	862.557129254	0	-2	-2	N/A	N/A	HMDB0009875	http://www.hmdb.ca/metabolites/HMDB0009875	LMGP06010532	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010532	61260.0	https://metlin.scripps.edu/metabo_info.php?molid=61260	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	UBIJOILSMSXSSU-UWKRNJIGSA-N	[]	N/A	100
64426	883.53182	PI(18:1(9Z)/18:1(9Z))	C45H83O13P	M+Na-2H	862.557129254	0	-2	-2	N/A	N/A	HMDB0009837	http://www.hmdb.ca/metabolites/HMDB0009837	N/A	N/A	N/A	N/A	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	LALGUHSIWLNTNW-SHLWDWSJSA-N	[]	N/A	101
7604	883.53182	PI(18:2(9Z,12Z)/18:0)	C45H83O13P	M+Na-2H	862.557129254	0	-2	-2	N/A	N/A	HMDB0009847	http://www.hmdb.ca/metabolites/HMDB0009847	LMGP06010846	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP06010846	61232.0	https://metlin.scripps.edu/metabo_info.php?molid=61232	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	AXGVJUACAGEWGQ-TYYHIVGOSA-N	[]	N/A	102
122058	883.53182	PI(18:1(11Z)/18:1(9Z))	C45H83O13P	M+Na-2H	862.557129254	0	-2	-2	N/A	N/A	HMDB0009825	http://www.hmdb.ca/metabolites/HMDB0009825	N/A	N/A	61210.0	https://metlin.scripps.edu/metabo_info.php?molid=61210	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	FTAJUMMOKVEZBE-BPSMPOADSA-N	[]	N/A	103
113133	883.53182	PI(18:1(11Z)/18:1(11Z))	C45H83O13P	M+Na-2H	862.557129254	0	-2	-2	N/A	N/A	HMDB0009824	http://www.hmdb.ca/metabolites/HMDB0009824	N/A	N/A	61209.0	https://metlin.scripps.edu/metabo_info.php?molid=61209	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	HJXLLSHIQZPQLZ-BESHNSGQSA-N	[]	N/A	104
52535	802.55911	PS(15:0/22:1(13Z))	C43H82NO10P	M-H	803.567634842	2	-2	-2	N/A	N/A	HMDB0112335	http://www.hmdb.ca/metabolites/HMDB0112335	N/A	N/A	N/A	N/A	131819718	https://pubchem.ncbi.nlm.nih.gov/compound/131819718	CMYXIUIAXHLISA-WMWCSSQDSA-N	[]	N/A	105
116298	802.55911	PS(22:1(13Z)/15:0)	C43H82NO10P	M-H	803.567634842	2	-2	-2	N/A	N/A	HMDB0112738	http://www.hmdb.ca/metabolites/HMDB0112738	N/A	N/A	N/A	N/A	131819908	https://pubchem.ncbi.nlm.nih.gov/compound/131819908	HBPRPCACDJRPGG-WMWCSSQDSA-N	[]	N/A	106
4872	802.55911	PS(20:1(11Z)/17:0)	C43H82NO10P	M-H	803.567638	2	-2	-2	N/A	N/A	N/A	N/A	LMGP03010536	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010536	78200.0	https://metlin.scripps.edu/metabo_info.php?molid=78200	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	OWEKSXVKRHOLRR-BFCPHGQOSA-N	[]	N/A	107
4654	802.55911	PS(18:0/19:1(9Z))	C43H82NO10P	M-H	803.567638	2	-2	-2	N/A	N/A	N/A	N/A	LMGP03010318	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010318	77982.0	https://metlin.scripps.edu/metabo_info.php?molid=77982	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ZNSVOFATEJXAOQ-LIZGRMTQSA-N	[]	N/A	108
4668	802.55911	PS(18:1(9Z)/19:0)	C43H82NO10P	M-H	803.567638	2	-2	-2	N/A	N/A	N/A	N/A	LMGP03010332	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010332	77996.0	https://metlin.scripps.edu/metabo_info.php?molid=77996	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	JXWQLAIQPBNJDO-LYQCWXPHSA-N	[]	N/A	109
4493	802.55911	PS(15:0/22:1(11Z))	C43H82NO10P	M-H	803.567638	2	-2	-2	N/A	N/A	N/A	N/A	LMGP03010157	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010157	77821.0	https://metlin.scripps.edu/metabo_info.php?molid=77821	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	HBOIGYILCFAKBY-PDZMGTJJSA-N	[]	N/A	110
5017	802.55911	PS(21:0/16:1(9Z))	C43H82NO10P	M-H	803.567638	2	-2	-2	N/A	N/A	N/A	N/A	LMGP03010681	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010681	78345.0	https://metlin.scripps.edu/metabo_info.php?molid=78345	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	SRVDDQLMNGJSEQ-AQHBKVOKSA-N	[]	N/A	111
4523	802.55911	PS(15:1(9Z)/22:0)	C43H82NO10P	M-H	803.567638	2	-2	-2	N/A	N/A	N/A	N/A	LMGP03010187	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010187	77851.0	https://metlin.scripps.edu/metabo_info.php?molid=77851	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	CVCVLFFOVBBCGT-JFFFCQEWSA-N	[]	N/A	112
5040	802.55911	PS(22:0/15:1(9Z))	C43H82NO10P	M-H	803.567638	2	-2	-2	N/A	N/A	N/A	N/A	LMGP03010704	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010704	78368.0	https://metlin.scripps.edu/metabo_info.php?molid=78368	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	WDAYHIGUVDRSGN-JFFFCQEWSA-N	[]	N/A	113
4798	802.55911	PS(19:0/18:1(9Z))	C43H82NO10P	M-H	803.567638	2	-2	-2	N/A	N/A	N/A	N/A	LMGP03010462	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010462	78126.0	https://metlin.scripps.edu/metabo_info.php?molid=78126	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	VLEOZEWBPISGKI-LYQCWXPHSA-N	[]	N/A	114
5065	802.55911	PS(22:1(11Z)/15:0)	C43H82NO10P	M-H	803.567638	2	-2	-2	N/A	N/A	N/A	N/A	LMGP03010729	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010729	78393.0	https://metlin.scripps.edu/metabo_info.php?molid=78393	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	UYDPFVMYBWZJHY-PDZMGTJJSA-N	[]	N/A	115
4557	802.55911	PS(16:1(9Z)/21:0)	C43H82NO10P	M-H	803.567638	2	-2	-2	N/A	N/A	N/A	N/A	LMGP03010221	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010221	77885.0	https://metlin.scripps.edu/metabo_info.php?molid=77885	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	QEGNYCWJWGQKEG-AQHBKVOKSA-N	[]	N/A	116
4827	802.55911	PS(19:1(9Z)/18:0)	C43H82NO10P	M-H	803.567638	2	-2	-2	N/A	N/A	N/A	N/A	LMGP03010491	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010491	78155.0	https://metlin.scripps.edu/metabo_info.php?molid=78155	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	CGQPVMCZEFYEDC-LIZGRMTQSA-N	[]	N/A	117
4575	802.55911	PS(17:0/20:1(11Z))	C43H82NO10P	M-H	803.567638	2	-2	-2	N/A	N/A	N/A	N/A	LMGP03010239	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010239	77903.0	https://metlin.scripps.edu/metabo_info.php?molid=77903	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	GYLWWNFYPXOOMA-BFCPHGQOSA-N	[]	N/A	118
1252	802.55911	PT(18:0/18:1(9Z))	C43H82NO10P	M-H	803.567638	2	-2	-2	N/A	N/A	N/A	N/A	LMGP00000048	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP00000048	46669.0	https://metlin.scripps.edu/metabo_info.php?molid=46669	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	JCPKXFTVRMCKTE-XSKLXBKRSA-N	[]	N/A	119
4852	802.55911	PS(20:0/17:1(9Z))	C43H82NO10P	M-H	803.567638	2	-2	-2	N/A	N/A	N/A	N/A	LMGP03010516	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010516	78180.0	https://metlin.scripps.edu/metabo_info.php?molid=78180	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	JJDWLAKFQPRUCJ-AEGGJFQCSA-N	[]	N/A	120
4602	802.55911	PS(17:1(9Z)/20:0)	C43H82NO10P	M-H	803.567638	2	-2	-2	N/A	N/A	N/A	N/A	LMGP03010266	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010266	77930.0	https://metlin.scripps.edu/metabo_info.php?molid=77930	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	UEYBQAVURJIJOF-AEGGJFQCSA-N	[]	N/A	121
125696	762.50662	PE(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))	C43H74NO8P	M-H	763.515204861	2	-2	-2	N/A	N/A	HMDB0008978	http://www.hmdb.ca/metabolites/HMDB0008978	N/A	N/A	60407.0	https://metlin.scripps.edu/metabo_info.php?molid=60407	53479602	https://pubchem.ncbi.nlm.nih.gov/compound/53479602	VHHWPJFJXPSEDR-DWSJJDFISA-N	[]	N/A	122
137238	762.50662	PE(20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z))	C43H74NO8P	M-H	763.515204861	2	-2	-2	N/A	N/A	HMDB0009423	http://www.hmdb.ca/metabolites/HMDB0009423	N/A	N/A	60819.0	https://metlin.scripps.edu/metabo_info.php?molid=60819	53479807	https://pubchem.ncbi.nlm.nih.gov/compound/53479807	HLXQUKRDCPSIEH-NOFDWUEQSA-N	[]	N/A	123
144721	762.50662	PE(20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))	C43H74NO8P	M-H	763.515204861	2	-2	-2	N/A	N/A	HMDB0009326	http://www.hmdb.ca/metabolites/HMDB0009326	N/A	N/A	60722.0	https://metlin.scripps.edu/metabo_info.php?molid=60722	53479752	https://pubchem.ncbi.nlm.nih.gov/compound/53479752	FMIUPKYSDNZHTA-BEBRAUHWSA-N	[]	N/A	124
48216	762.50662	PE(22:5(4Z,7Z,10Z,13Z,16Z)/16:1(9Z))	C43H74NO8P	M-H	763.515204861	2	-2	-2	N/A	N/A	HMDB0009617	http://www.hmdb.ca/metabolites/HMDB0009617	N/A	N/A	61006.0	https://metlin.scripps.edu/metabo_info.php?molid=61006	53479913	https://pubchem.ncbi.nlm.nih.gov/compound/53479913	CJTLVAFISCQEQS-ZJLVUGKFSA-N	[]	N/A	125
3682	762.50662	PE(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z))	C43H74NO8P	M-H	763.515204861	2	-2	-2	N/A	N/A	HMDB0009294	http://www.hmdb.ca/metabolites/HMDB0009294	LMGP02010887	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010887	60690.0	https://metlin.scripps.edu/metabo_info.php?molid=60690	52924588	https://pubchem.ncbi.nlm.nih.gov/compound/52924588	BXGABXGDBKOHDO-PNHOVDMKSA-N	[]	N/A	126
